1,Walmart,https://www.walmart.com/
2,Amazon,https://www.amazon.com/
3,Apple,https://www.apple.com/
4,CVS Health,https://www.cvshealth.com/
5,UnitedHealth Group,https://www.unitedhealthgroup.com/
6,Exxon Mobil,https://corporate.exxonmobil.com/
7,Berkshire Hathaway,https://www.berkshirehathaway.com/
8,Alphabet,https://abc.xyz/
9,McKesson,https://www.mckesson.com/
10,AmerisourceBergen,https://www.amerisourcebergen.com/
11,Costco Wholesale,https://www.costco.com/
12,Cigna,https://www.cigna.com/
13,AT&T,https://www.att.com/
14,Microsoft,https://www.microsoft.com/en-in
15,Cardinal Health,https://www.cardinalhealth.com/en.html
16,Chevron,https://www.chevron.com/
17,Home Depot,https://www.homedepot.com/
18,Walgreens Boots Alliance,https://www.walgreensbootsalliance.com/
19,Marathon Petroleum,https://www.marathonpetroleum.com/
20,Elevance Health,https://www.elevancehealth.com/
21,Kroger,https://www.kroger.com/
22,Ford Motor,https://www.ford.com/
23,Verizon Communications,https://www.verizon.com/
24,JPMorgan Chase,https://www.jpmorganchase.com/
25,General Motors,https://www.gm.com/
26,Centene,https://www.centene.com/
27,Meta Platforms,https://about.facebook.com/
28,Comcast,https://corporate.comcast.com/
29,Phillips 66,https://www.phillips66.com/
30,Valero Energy,https://www.valero.com/
31,Dell Technologies,https://www.dell.com/en-in
32,Target,https://www.target.com/
33,Fannie Mae,https://www.fanniemae.com/
34,UPS,https://www.ups.com/
35,Lowe's,https://www.lowes.com/
36,Bank of America,https://www.bankofamerica.com/
37,Johnson & Johnson,https://www.jnj.com/
38,Archer Daniels Midland,https://www.adm.com/
39,FedEx,https://www.fedex.com/
40,Humana,https://www.humana.com/
41,Wells Fargo,https://www.wellsfargo.com/
42,State Farm Insurance,https://www.statefarm.com/
43,Pfizer,https://www.pfizer.com/
44,Citigroup,https://www.citigroup.com/
45,PepsiCo,https://www.pepsico.com/
46,Intel,https://www.intel.com/
47,Procter & Gamble,https://www.pg.co.uk/
48,General Electric,https://www.ge.com/
49,IBM,https://www.ibm.com/
50,MetLife,https://www.metlife.com/
51,Prudential Financial,https://www.prudential.com/
52,Albertsons,https://www.albertsons.com/
53,Walt Disney,https://thewaltdisneycompany.com/
54,Energy Transfer,https://www.energytransfer.com/
55,Lockheed Martin,https://www.lockheedmartin.com/
56,Freddie Mac,https://www.freddiemac.com/
57,Goldman Sachs Group,https://www.goldmansachs.com/
58,Raytheon Technologies,https://www.rtx.com/
59,HP,https://www.hp.com/
60,Boeing,https://www.boeing.com/
61,Morgan Stanley,https://www.morganstanley.com/
62,HCAHealthcare,https://www.abbvie.com/
63,AbbVie,https://www.abbvie.com/
64,Dow,https://www.dow.com/
65,Tesla,https://www.tesla.com/
66,Allstate,https://www.allstate.com/
67,AIG,https://www.aig.com/
68,Best Buy,https://www.bestbuy.com/
69,Charter Communications,https://corporate.charter.com/
70,Sysco,https://www.sysco.com/
71,Merck,https://www.merck.com/
72,New York Life Insurance,https://www.newyorklife.com/
73,Caterpillar,https://www.caterpillar.com/
74,Cisco Systems,https://www.cisco.com/
75,TJX,https://www.tjx.com/
76,Publix Super Markets,https://www.publix.com/
77,ConocoPhillips,https://www.conocophillips.com/
78,Liberty Mutual Insurance Group,https://www.libertymutualgroup.com/
79,Progressive,https://www.progressive.com/
80,Nationwide,https://www.nationwide.com/
81,Tyson Foods,https://www.tysonfoods.com/
82,Bristol-Myers Squibb,https://www.bms.com/
83,Nike,https://www.nike.com/
84,Deere,https://www.deere.com/
85,American Express,https://www.americanexpress.com/
86,Abbott Laboratories,https://www.abbott.com/
87,StoneX Group,https://www.stonex.com/
88,Plains GP Holdings,https://www.plains.com/
89,Enterprise Products,https://www.enterpriseproducts.com/
90,TIAA,https://www.tiaa.org/
91,Oracle,https://www.oracle.com/
92,Thermo Fisher Scientific,https://www.thermofisher.com/
93,Coca-Cola,https://www.coca-colacompany.com/
94,General Dynamics,https://www.gd.com/
95,CHS,https://www.chsinc.com/
96,USAA,https://www.usaa.com/
97,Northwestern Mutual,https://www.northwesternmutual.com/
98,Nucor,https://www.nucor.com/
99,Exelon,https://www.exeloncorp.com/
100,Massachusetts Mutual Life,https://www.massmutual.com/
101,Northrop Grumman,https://www.northropgrumman.com/
102,3M,https://www.3m.com/
103,Travelers,https://www.travelers.com/

104,Arrow Electronics,https://www.arrow.com/

105,Honeywell International,https://www.honeywell.com/
106,Dollar General,https://www.dollargeneral.com/
107,Qualcomm,https://www.qualcomm.com/
108,Capital One Financial,https://www.capitalone.com/
109,TD Synnex,https://www.tdsynnex.com/
110,Philip Morris Internationé,https://www.pmi.com/
111,World Fuel Services,https://www.wfscorp.com/
112,Performance Food Group,https://www.pfgc.com/
113,Delta Air Lines,https://www.delta.com/
114,American Airlines Group,https://www.aa.com/
115,Netflix,https://www.netflix.com/
116,Paramount Global,https://www.paramount.com/
117,US Foods Holding,https://www.usfoods.com/
118,Danaher,https://www.danaher.com/
119,Jabil,https://www.jabil.com/
120,Starbucks,https://www.starbucks.com/
121,Mondelez International,https://www.mondelezinternational.com/
122,EliLilly,https://www.lilly.com/
123,Hewlett Packard Enterpri,https://www.hpe.com/
124,D.R. Horton,https://www.drhorton.com/
125,Molina Healthcare,http://www.molinahealthcare.com/


126,CBRE Group,https://www.cbre.com/
127,Micron Technology,https://www.micron.com/
128,Broadcom,https://www.broadcom.com/
129,Gilead Sciences,https://www.gilead.com/
130,PBF Energy,https://www.pbfenergy.com/
131,Lennar,https://www.lennar.com/
132,United Natural Foods,https://www.unfi.com/
133,NRG Energy,https://www.nrg.com/
134,Nvidia,https://www.nvidia.com/
135,Occidental Petroleum,https://www.oxy.com/
136,Salesforce,https://www.salesforce.com/
137,Dollar Tree,https://www.dollartree.com/
138,KKR,https://www.kkr.com/
139,Kraft Heinz,https://www.kraftheinzcompany.com/
140,Amgen,https://www.amgen.com/
141,AutoNation,https://www.autonation.com/
142,Penske Automotive Group,https://www.penskeautomotive.com/
143,PayPal Holdings,https://www.paypal.com/
144,Macy's,https://www.macys.com/
145,Duke Energy,https://www.duke-energy.com/
146,United Airlines Holdings,https://ir.united.com/
147,Visa,https://www.visa.com/
148,Rite Aid,https://www.riteaid.com/
149,Cummins,https://www.cummins.com/
150,U.S. Bancorp,https://www.usbank.com/
151,Paccar,https://www.paccar.com/
152,McDonald's,https://www.mcdonalds.com/
153,Southern,https://www.southernrailway.com/
154,C.H. Robinson Worldwide,https://www.chrobinson.com/
155,Truist Financial,https://www.truist.com/
156,Applied Materials,https://www.appliedmaterials.com/
157,Freeport-McMoRan,https://www.fcx.com/
158,Lithia Motors,https://www.lithia.com/
159,Blackstone,https://www.blackstone.com/
160,Hartford Financial Services Group,https://www.thehartford.com/
161,Aflac,https://www.aflac.com/
162,Whirlpool,https://www.whirlpoolindia.com/
163,Union Pacific,https://www.up.com/
164,International Paper,https://www.internationalpaper.com/
165,AltriaGroup,https://www.altria.com/
166,CDW,https://www.cdw.com/
167,ManpowerGroup,https://www.manpowergroup.com/
168,PG&E,https://www.pgecorp.com/
169,Carrier Global,https://www.corporate.carrier.com/
170,Baker Hughes,https://www.bakerhughes.com/
171,Cleveland-Cliffs,https://www.clevelandcliffs.com/
172,United States Steel,https://www.ussteel.com/
173,Becton Dickinson,https://www.bd.com/
174,CarMax,https://www.carmax.com/
175,Sherwin-Williams,https://www.sherwin-williams.com/
176,Builders FirstSource,https://www.bldr.com/
177,Marsh & McLennan,https://www.marsh.com/
178,PNC Financial Services,https://www.pnc.com/en/personal-banking.html
179,Lumen Technologies,https://www.lumen.com/
180,Avnet,https://www.avnet.com/
181,Tenet Healthcare,https://www.tenethealth.com/
182,Kimberly-Clark,https://www.kimberly-clark.com/
183,Kohl's,https://www.kohls.com/
184,BlackRock,https://www.blackrock.com/
185,Jones Lang LaSalle,https://www.us.jll.com/
186,Lear,https://www.lear.com/
187,Lincoln National,https://www.lincolnfinancial.com/
188,Charles Schwab,https://www.schwab.com/
189,Ross Stores,https://www.rossstores.com/
190,Mastercard,https://www.mastercard.us/
191,Genuine Parts,https://www.genpt.com/
192,WestRock,https://www.westrock.com/
193,EOG Resources,https://www.eogresources.com/
194,goanizant Technology,https://www.cognizant.com/
195,Moderna,https://www.modernatx.com/
196,Steel Dynamics,https://stld.steeldynamics.com/
197,HF Sinclair,https://www.hfsinclair.com/
198,Texas Instruments,https://www.ti.com/
199,Emerson Electric,https://www.emerson.com/
200,WESCO International,https://www.wesco.com/
201,General Mills,https://www.generalmills.com/
202,Tenneco,https://www.tenneco.com/
203,Waste Management,https://gwcnweb.org/
204,Viatris,https://www.viatris.com/
205,DISH Network,https://www.dish.com/
206,L3Harris Technologies,https://www.l3harris.com/
207,DXC Technology,https://dxc.com/
208,Block,https://www.block.xyz/
209,Goodyear Tire & Rubber,https://www.goodyear.com/
210,Uber Technologies,https://www.uber.com/
211,Colgate-Palmolive,https://www.colgatepalmolive.com/
212,Stanley Black & Decker,https://www.stanleyblackanddecker.com/
213,DuPont,https://www.dupont.com/
214,Stryker,https://www.stryker.com/